name,appid,developer,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,genre,tags
Tom Clancy’s Splinter Cell Blacklist,235600,Ubisoft Toronto,Ubisoft,12102,2332,"1,000,000 .. 2,000,000",1272,0,807,0,2999,2999,0,122,"Action, Adventure","{'Stealth': 799, 'Action': 564, 'Co-op': 412, 'Third Person': 356, 'Multiplayer': 257, 'Adventure': 227, 'Singleplayer': 212, 'Shooter': 210, 'Tactical': 177, 'Online Co-Op': 154, 'Third-Person Shooter': 153, 'Parkour': 108, 'FPS': 91, 'Story Rich': 88, 'Atmospheric': 76, 'Strategy': 75, 'Controller': 69, 'First-Person': 57, 'RPG': 52, 'Mature': 44}"
Shadow Arena,1226470,Pearl Abyss,Pearl Abyss,2834,2210,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,24,"Action, Free to Play, Massively Multiplayer, RPG, Strategy, Early Access","{'Free to Play': 537, 'Action': 525, 'Battle Royale': 254, 'Massively Multiplayer': 254, 'Strategy': 146, 'RPG': 140, 'PvP': 140, 'Fighting': 134, 'Competitive': 119, 'MOBA': 115, 'Action RPG': 115, 'Early Access': 114, 'Multiplayer': 110, 'Fantasy': 104, 'Hack and Slash': 100, 'Co-op': 87, 'MMORPG': 85, 'Online Co-Op': 82, 'Anime': 82, 'Third Person': 48}"
Catan Universe,544730,Exozet,United Soft Media,3283,3057,"1,000,000 .. 2,000,000",118,0,168,0,0,0,0,1216,"Casual, Strategy","{'Board Game': 100, 'Casual': 59, 'Strategy': 53, 'Card Game': 43, 'Free to Play': 41, 'Multiplayer': 41, 'Tabletop': 30}"
Dark Messiah of Might & Magic,2100,Arkane Studios,Ubisoft,6324,521,"1,000,000 .. 2,000,000",397,0,435,0,999,999,0,40,"Action, RPG","{'RPG': 476, 'First-Person': 410, 'Action': 392, 'Fantasy': 336, 'Adventure': 218, 'Dark Fantasy': 218, 'Swordplay': 216, 'Magic': 201, 'Classic': 162, 'Singleplayer': 129, 'Stealth': 129, 'Multiple Endings': 125, 'Story Rich': 104, 'Medieval': 100, 'Action RPG': 92, 'Atmospheric': 91, 'Gore': 75, 'Hack and Slash': 72, 'Multiplayer': 62, 'Immersive Sim': 45}"
SpaceChem,92800,Zachtronics,Zachtronics,4072,354,"1,000,000 .. 2,000,000",202,0,86,0,999,999,0,0,"Indie, Simulation","{'Puzzle': 579, 'Difficult': 348, 'Programming': 342, 'Indie': 268, 'Logic': 230, 'Singleplayer': 200, 'Automation': 158, 'Sci-fi': 146, 'Great Soundtrack': 141, 'Science': 86, '2D': 52, 'Space': 51, 'Simulation': 48, 'Illuminati': 48, 'Casual': 47, 'Addictive': 36, 'Education': 31, 'Strategy': 27, 'Touch-Friendly': 23, 'Building': 19}"
Far Cry New Dawn,939960,"Ubisoft Montreal, Ubisoft Kiev, Ubisoft Shanghai",Ubisoft,12877,3785,"1,000,000 .. 2,000,000",787,54,813,82,3999,3999,0,747,"Action, Adventure","{'Open World': 270, 'Action': 206, 'FPS': 205, 'Post-apocalyptic': 176, 'Multiplayer': 174, 'Co-op': 169, 'Adventure': 161, 'First-Person': 149, 'Shooter': 143, 'Online Co-Op': 124, 'Singleplayer': 93, 'Stealth': 80, 'Story Rich': 59, 'RPG': 59, 'Survival': 57, 'Female Protagonist': 53, 'Sandbox': 46, 'Action RPG': 36, 'Casual': 30, 'Psychological Horror': 26}"
DiRT Rally 2.0,690790,Codemasters,Codemasters,14041,3096,"1,000,000 .. 2,000,000",1575,159,402,110,2499,2499,0,1154,"Racing, Simulation, Sports","{'Racing': 380, 'Simulation': 278, 'Automobile Sim': 271, 'Sports': 189, 'Multiplayer': 154, 'Realistic': 148, 'Driving': 147, 'Offroad': 136, 'VR': 97, 'Singleplayer': 66, 'Difficult': 64, 'First-Person': 54, 'Open World': 35, 'Co-op': 28, '3D Vision': 28, 'Family Friendly': 22, 'TrackIR': 19, 'Adventure': 12, 'Action': 9, 'Controller': 9}"
"Warhammer 40,000: Inquisitor - Martyr",527430,NeocoreGames,NeocoreGames,8123,2969,"1,000,000 .. 2,000,000",3275,0,3705,0,1499,4999,70,341,"Action, Adventure, Indie, RPG","{'Warhammer 40K': 242, 'RPG': 202, 'Action': 181, 'Hack and Slash': 177, 'Action RPG': 176, 'Adventure': 122, 'Loot': 117, 'Indie': 116, 'Games Workshop': 108, 'Co-op': 102, 'Violent': 102, 'Gore': 92, 'Online Co-Op': 88, 'Sci-fi': 84, 'Multiplayer': 74, 'Isometric': 74, 'Futuristic': 71, 'Singleplayer': 69, 'Open World': 68, 'Aliens': 65}"
Duke Nukem Forever,57900,Gearbox Software,2K,5477,2642,"1,000,000 .. 2,000,000",347,0,361,0,499,1999,75,35,Action,"{'FPS': 323, 'Action': 288, 'Nudity': 172, 'Shooter': 150, 'Aliens': 147, 'Singleplayer': 143, 'Comedy': 121, 'Multiplayer': 115, 'Sci-fi': 115, 'First-Person': 110, 'Mature': 98, 'Funny': 79, 'Gore': 77, 'Dark Humor': 70, 'Classic': 61, 'Adventure': 47, 'Memes': 34, 'Old School': 32, 'Linear': 31, 'Atmospheric': 29}"
Card Hunter,293260,The Knights of Unity,The Knights of Unity,3807,593,"1,000,000 .. 2,000,000",300,1,113,1,0,0,0,55,"Free to Play, RPG, Strategy","{'Free to Play': 285, 'Card Game': 250, 'Tabletop': 238, 'Tactical RPG': 213, 'Board Game': 210, 'Turn-Based': 202, 'Strategy': 201, 'Multiplayer': 198, 'Co-op': 195, 'Fantasy': 194, 'Singleplayer': 192, 'RPG': 190, 'Turn-Based Strategy': 91, 'Dungeon Crawler': 83, 'Indie': 69, 'Trading Card Game': 69, 'Comedy': 65, 'Tactical': 64, 'Turn-Based Tactics': 62, 'Funny': 55}"
Super Hexagon,221640,Terry Cavanagh,Terry Cavanagh,21616,685,"1,000,000 .. 2,000,000",143,0,71,0,299,299,0,15,"Action, Indie","{'Difficult': 1062, 'Great Soundtrack': 758, 'Indie': 748, 'Fast-Paced': 537, 'Arcade': 494, 'Addictive': 471, 'Rhythm': 438, 'Singleplayer': 309, 'Score Attack': 219, 'Minimalist': 214, 'Action': 200, 'Music': 196, '2D': 190, 'Psychedelic': 144, 'Colorful': 135, 'Casual': 103, 'Replay Value': 90, 'Controller': 49, 'Puzzle': 41, 'Soundtrack': 22}"
Soundpad,629520,Leppsoft,Leppsoft,19556,533,"1,000,000 .. 2,000,000",8931,965,3458,265,499,499,0,7969,"Audio Production, Utilities","{'Utilities': 65, 'Audio Production': 60, 'Memes': 28, 'Music': 27, 'Software': 25, 'Funny': 16, 'Survival Horror': 7}"
Dream Pinball 3D,215790,ASK Homework,Topware Interactive ACE,299,454,"1,000,000 .. 2,000,000",257,60,297,60,699,699,0,0,"Casual, Simulation","{'Simulation': 320, 'Casual': 40, 'Pinball': 28}"
Far Cry,13520,Crytek Studios,Ubisoft,4405,922,"500,000 .. 1,000,000",650,0,592,0,999,999,0,49,Action,"{'FPS': 319, 'Action': 248, 'Classic': 203, 'Shooter': 147, 'Open World': 136, 'Singleplayer': 128, 'First-Person': 125, 'Difficult': 115, 'Stealth': 110, 'Multiplayer': 99, 'Adventure': 91, 'Atmospheric': 70, 'Story Rich': 41, 'Sci-fi': 36, 'Sandbox': 32, 'Horror': 32, 'Great Soundtrack': 13, 'Co-op': 13, 'Survival': 7, 'Zombies': 6}"
Viscera Cleanup Detail,246900,RuneStorm,RuneStorm,11123,832,"1,000,000 .. 2,000,000",687,0,301,0,1299,1299,0,233,"Indie, Simulation","{'Simulation': 476, 'Gore': 345, 'Multiplayer': 271, 'First-Person': 261, 'Co-op': 258, 'Indie': 225, 'Funny': 211, 'Physics': 210, 'Sci-fi': 165, 'Comedy': 146, 'Space': 137, 'Singleplayer': 123, 'Horror': 122, 'Walking Simulator': 92, 'Casual': 91, 'Blood': 91, 'Parody ': 82, 'Sandbox': 73, 'Adventure': 48, 'FPS': 30}"
STAR WARS: The Force Unleashed II,32500,Aspyr Studios,"LucasArts, Lucasfilm, Disney",2791,1964,"1,000,000 .. 2,000,000",264,46,273,46,1999,1999,0,33,Action,"{'Action': 142, 'Singleplayer': 75, 'Hack and Slash': 73, 'Sci-fi': 73, 'Third Person': 72, 'Adventure': 65, 'Controller': 40, 'Short': 35, 'Story Rich': 16, 'Fantasy': 15, 'RPG': 10, 'Multiplayer': 6}"
HITMAN,236870,"IO Interactive A/S, Feral Interactive (Linux), Feral Interactive (Mac)","IO Interactive A/S, Feral Interactive (Linux), Feral Interactive (Mac)",27514,6051,"1,000,000 .. 2,000,000",544,0,348,0,0,0,0,606,Action,"{'Stealth': 1866, 'Action': 717, 'Assassin': 683, 'Third Person': 555, 'Singleplayer': 515, 'Tactical': 444, 'Shooter': 408, 'Open World': 381, 'Atmospheric': 342, 'Crime': 329, 'Sandbox': 307, 'Strategy': 299, 'Story Rich': 263, 'Episodic': 263, 'Third-Person Shooter': 215, 'Adventure': 181, 'Great Soundtrack': 180, 'Heist': 128, 'Illuminati': 99, 'Nudity': 83}"
LEGO The Lord of the Rings,214510,Traveller's Tales,Warner Bros. Interactive Entertainment,6675,816,"500,000 .. 1,000,000",226,0,78,0,1999,1999,0,150,"Action, Adventure","{'LEGO': 425, 'Adventure': 273, 'Local Co-Op': 219, 'Action': 203, 'Comedy': 150, 'Fantasy': 148, 'Open World': 138, 'Family Friendly': 101, 'Singleplayer': 97, 'Funny': 92, 'Co-op': 86, 'Casual': 76, 'Platformer': 60, 'Local Multiplayer': 55, 'Split Screen': 54, 'Controller': 51, 'Third Person': 47, 'Puzzle': 45, 'Multiplayer': 42, '3D Vision': 17}"
HuniePop,339800,HuniePot,HuniePot,24288,915,"1,000,000 .. 2,000,000",1229,170,481,238,999,999,0,610,"Indie, RPG, Simulation, Strategy","{'Nudity': 2382, 'Mature': 1665, 'Sexual Content': 1472, 'Anime': 1407, 'Dating Sim': 1230, 'Puzzle': 604, 'Match 3': 501, 'Romance': 474, 'Singleplayer': 441, 'Cute': 382, 'Hentai': 350, 'Comedy': 258, 'Indie': 241, 'Casual': 224, 'RPG': 217, 'Story Rich': 204, 'Strategy': 179, 'Memes': 160, 'Great Soundtrack': 158, '2D': 148}"
Infestation: Survivor Stories 2020,226700,Fredaikis AB,OP Productions LLC,10701,14893,"500,000 .. 1,000,000",2008,0,448,0,0,0,0,28,"Action, Free to Play, Indie, Massively Multiplayer, RPG, Simulation","{'Zombies': 805, 'Survival': 593, 'Massively Multiplayer': 510, 'Action': 378, 'Open World': 361, 'PvP': 313, 'Multiplayer': 259, 'RPG': 218, 'Indie': 191, 'Simulation': 191, 'FPS': 168, 'Co-op': 129, 'Horror': 126, 'Post-apocalyptic': 121, 'Shooter': 112, 'PvE': 97, 'Third-Person Shooter': 79, 'Third Person': 77, 'Free to Play': 62, 'Casual': 59}"
ShellShock Live,326460,kChamp Games,kChamp Games,23506,1701,"1,000,000 .. 2,000,000",1915,234,533,459,699,699,0,523,"Action, Casual, Indie, Massively Multiplayer, Strategy","{'Tanks': 363, 'Multiplayer': 332, 'Strategy': 260, '2D': 247, 'Action': 219, 'Turn-Based': 190, 'Early Access': 157, 'Casual': 154, 'Shooter': 148, 'Online Co-Op': 131, 'Massively Multiplayer': 127, 'Indie': 115, 'Colorful': 107, 'Funny': 102, 'Turn-Based Strategy': 99, 'Co-op': 98, 'Singleplayer': 87, 'Physics': 81, 'Great Soundtrack': 73, 'Family Friendly': 45}"
Assassin's Creed: Director's Cut Edition,15100,Ubisoft Montreal,Ubisoft,8778,1686,"1,000,000 .. 2,000,000",393,0,344,0,1999,1999,0,96,"Action, Adventure","{'Action': 511, 'Adventure': 404, 'Stealth': 396, 'Parkour': 386, 'Open World': 383, 'Third Person': 341, 'Historical': 299, 'Medieval': 270, 'Singleplayer': 269, 'Assassin': 264, 'Conspiracy': 134, 'Atmospheric': 124, 'Story Rich': 115, 'Action-Adventure': 110, 'Great Soundtrack': 84, 'Classic': 81, 'Sandbox': 70, 'Sci-fi': 66, 'Controller': 65, 'RPG': 41}"
Pixel Painter,648120,Dio Alias Games,Dio Alias Games,645,212,"1,000,000 .. 2,000,000",212,0,253,0,99,99,0,28,"Casual, Indie","{'Education': 272, 'Casual': 265, 'Word Game': 263, 'PvP': 260, 'Board Game': 257, 'Arcade': 248, 'Experimental': 243, '3D Vision': 237, 'First-Person': 232, 'Cute': 226, 'Text-Based': 217, 'Simulation': 211, 'Puzzle': 205, 'Abstract': 198, 'Design & Illustration': 190, 'Minimalist': 177, 'Pixel Graphics': 170, 'Hand-drawn': 158, 'Stylized': 148, 'Colorful': 145}"
Keep Talking and Nobody Explodes,341800,Steel Crate Games,Steel Crate Games,8764,175,"1,000,000 .. 2,000,000",267,49,183,49,1499,1499,0,85,Indie,"{'Co-op': 266, 'Puzzle': 219, 'Local Co-Op': 177, 'Multiplayer': 147, 'VR': 141, 'Indie': 124, 'Difficult': 103, 'Local Multiplayer': 92, 'Team-Based': 81, 'Family Friendly': 76, 'First-Person': 69, 'Fast-Paced': 68, 'Funny': 66, 'Simulation': 57, 'Action': 47, 'Asymmetric VR': 45, 'Atmospheric': 41, 'Strategy': 40, 'Party Game': 32, 'Party': 31}"
S.T.A.L.K.E.R.: Clear Sky,20510,GSC Game World,GSC World Publishing,9600,1319,"500,000 .. 1,000,000",1336,0,580,0,999,999,0,199,"Action, RPG","{'Open World': 648, 'Atmospheric': 573, 'Post-apocalyptic': 528, 'FPS': 500, 'Survival': 498, 'Action': 419, 'First-Person': 319, 'RPG': 318, 'Shooter': 293, 'Singleplayer': 276, 'Survival Horror': 213, 'Adventure': 192, 'Horror': 180, 'Multiplayer': 180, 'Sci-fi': 177, 'Classic': 174, 'Moddable': 167, 'Zombies': 158, 'Inventory Management': 114, 'Sandbox': 67}"
Mount & Blade: With Fire & Sword,48720,TaleWorlds Entertainment,TaleWorlds Entertainment,9219,1334,"1,000,000 .. 2,000,000",646,138,194,138,249,999,75,283,"Action, RPG","{'RPG': 294, 'Open World': 243, 'Medieval': 239, 'Action': 198, 'Strategy': 190, 'Historical': 168, 'Multiplayer': 160, 'War': 152, 'Singleplayer': 132, 'Sandbox': 131, 'Third Person': 110, 'Adventure': 104, 'Character Customization': 95, 'First-Person': 78, 'Horses': 73, 'Moddable': 71, 'Simulation': 68, 'Action RPG': 56, 'Based On A Novel': 47, 'Indie': 37}"
Unheard,942970,NEXT Studios,"NEXT Studios, bilibili",19330,652,"1,000,000 .. 2,000,000",359,0,336,0,699,699,0,274,"Indie, RPG, Simulation","{'Detective': 129, 'Indie': 97, 'RPG': 92, 'Simulation': 90, 'Puzzle': 89, 'Mystery': 81, 'Story Rich': 63, 'Singleplayer': 25, 'Horror': 23, 'Atmospheric': 21, 'Point & Click': 13, '2D': 12, 'Top-Down': 8, 'Short': 5}"
Super Crate Box,212800,Vlambeer,Vlambeer,5910,737,"1,000,000 .. 2,000,000",84,0,37,0,0,0,0,2,"Action, Free to Play, Indie","{'Free to Play': 253, 'Indie': 157, 'Platformer': 154, 'Pixel Graphics': 139, 'Action': 138, '2D': 122, 'Shooter': 101, 'Arcade': 88, 'Multiplayer': 81, 'Singleplayer': 74, 'Difficult': 64, 'Retro': 55, 'Addictive': 37, 'GameMaker': 35, 'Fast-Paced': 27, 'Controller': 27, 'Co-op': 21, 'Great Soundtrack': 16, 'Family Friendly': 15, 'Rogue-like': 11}"
Only If,298260,Creability,Creability,3780,2185,"1,000,000 .. 2,000,000",48,0,33,0,0,0,0,1,"Adventure, Free to Play, Indie","{'Free to Play': 386, 'Adventure': 222, 'First-Person': 193, 'Horror': 190, 'Puzzle': 179, 'Indie': 168, 'Singleplayer': 138, 'Walking Simulator': 131, 'Survival': 110, 'Multiplayer': 92, 'Surreal': 91, 'Atmospheric': 80, 'Comedy': 62, 'Open World': 54, 'Action': 52, 'Simulation': 46, 'FPS': 45, 'Casual': 43, 'Funny': 22, 'Co-op': 15}"
Two Worlds Epic Edition,1930,Reality Pump Studios,Topware Interactive,3415,1192,"1,000,000 .. 2,000,000",357,91,408,91,999,999,0,101,RPG,"{'RPG': 713, 'Open World': 128, 'Fantasy': 93, 'Third Person': 68, 'Singleplayer': 65, 'Adventure': 63, 'Multiplayer': 63, 'Action': 56, 'Medieval': 49, 'Action RPG': 47, 'Story Rich': 33, 'Character Customization': 23, 'Dark Fantasy': 18, 'Magic': 15, 'Hack and Slash': 12, 'Co-op': 7, 'Classic': 5}"
Crush Crush,459820,Sad Panda Studios,Sad Panda Studios,14534,1540,"1,000,000 .. 2,000,000",1364,13,421,13,0,0,0,1081,"Casual, Free to Play, Indie","{'Sexual Content': 907, 'Free to Play': 896, 'Nudity': 826, 'Anime': 735, 'Dating Sim': 728, 'Clicker': 572, 'Mature': 477, 'Cute': 354, 'Singleplayer': 262, 'Casual': 249, 'Hentai': 239, 'Romance': 220, 'Funny': 193, 'Visual Novel': 184, 'Comedy': 146, 'Memes': 142, 'Indie': 127, 'Female Protagonist': 107, 'Resource Management': 101, 'Strategy': 66}"
Need for Speed Undercover,17430,EA Black Box,Electronic Arts,4855,1734,"1,000,000 .. 2,000,000",366,17,320,17,999,999,0,65,"Action, Racing","{'Racing': 340, 'Open World': 165, 'Multiplayer': 133, 'Action': 119, 'Automobile Sim': 109, 'Driving': 87, 'Arcade': 78, 'Singleplayer': 73, 'Simulation': 39, 'Story Rich': 39, 'Great Soundtrack': 25, 'Controller': 20, 'Classic': 10, 'Online Co-Op': 8}"
Football Manager 2021,1263850,Sports Interactive,SEGA,11477,766,"500,000 .. 1,000,000",8679,1414,6900,1041,4999,4999,0,46119,"Simulation, Sports","{'Sports': 102, 'Simulation': 85, 'Management': 67, 'Singleplayer': 57, 'Multiplayer': 45, 'Soccer': 41, 'Football': 39, 'Strategy': 22}"
Back to Bed,308040,Bedtime Digital Games,Bedtime Digital Games,1844,426,"1,000,000 .. 2,000,000",248,0,201,0,599,599,0,3,"Action, Casual, Indie","{'Puzzle': 326, 'Indie': 87, 'Casual': 80, 'Surreal': 59, 'Isometric': 41, 'Singleplayer': 36, 'Action': 28, 'Short': 9, 'Adventure': 7}"
Project CARS 2,378860,Slightly Mad Studios,BANDAI NAMCO Entertainment,11197,2922,"500,000 .. 1,000,000",1153,231,573,231,5999,5999,0,589,Racing,"{'Racing': 377, 'Driving': 221, 'Automobile Sim': 217, 'Simulation': 194, 'Multiplayer': 175, 'VR': 154, 'Realistic': 124, 'Sports': 81, 'Singleplayer': 71, 'Open World': 59, 'Controller': 39, 'Atmospheric': 29, 'Action': 28, 'Arcade': 28, 'Difficult': 25, 'First-Person': 16}"
GWENT: The Witcher Card Game,1284410,CD PROJEKT RED,CD PROJEKT RED,13924,1723,"1,000,000 .. 2,000,000",1197,869,161,1213,0,0,0,1767,"Free to Play, RPG, Strategy","{'Free to Play': 228, 'Strategy': 198, 'RPG': 175, 'Card Game': 125, 'Multiplayer': 60, 'Deckbuilding': 57, 'Trading Card Game': 39, 'Fantasy': 33, 'Singleplayer': 27, 'PvP': 25, 'Great Soundtrack': 9, 'Difficult': 8, 'Turn-Based': 6, 'Nudity': 5}"
Tricolour Lovestory,668630,HL-Galgame,SakuraGame,18134,1728,"500,000 .. 1,000,000",842,5354,247,5407,199,199,0,234,"Adventure, Casual, Indie","{'Visual Novel': 448, 'Dating Sim': 365, 'Mature': 303, 'Sexual Content': 264, 'Simulation': 253, 'Anime': 233, 'Nudity': 198, 'Casual': 163, 'NSFW': 139, 'Great Soundtrack': 124, 'Indie': 105, 'Story Rich': 95, 'Soundtrack': 92, 'Romance': 76, 'Adventure': 71, 'Singleplayer': 68, 'Cute': 56, 'Drama': 40, 'FPS': 30, 'First-Person': 23}"
Gauntlet Slayer Edition,258970,Arrowhead Game Studios,WB Games,6212,1541,"500,000 .. 1,000,000",405,0,364,0,1999,1999,0,43,"Action, Adventure, RPG","{'Co-op': 296, 'Dungeon Crawler': 227, 'Hack and Slash': 207, 'Action': 199, 'Local Co-Op': 197, 'RPG': 193, 'Multiplayer': 162, 'Adventure': 132, 'Top-Down': 118, '4 Player Local': 111, 'Arcade': 105, 'Online Co-Op': 102, 'Remake': 98, 'Classic': 95, 'Fantasy': 91, 'Local Multiplayer': 86, 'Action RPG': 59, 'Isometric': 39, 'Old School': 28, 'Casual': 22}"
Bacteria,448470,Sometimes You,Sometimes You,203,149,"500,000 .. 1,000,000",406,0,382,0,99,99,0,0,"Casual, Indie","{'Casual': 61, 'Indie': 25, 'Puzzle': 7}"
Sonic & All-Stars Racing Transformed Collection,212480,Sumo Digital,SEGA,12547,766,"500,000 .. 1,000,000",358,0,233,0,1999,1999,0,51,"Racing, Sports","{'Racing': 671, 'Local Multiplayer': 303, 'Multiplayer': 228, 'Great Soundtrack': 201, 'Sports': 159, 'Local Co-Op': 158, 'Split Screen': 126, 'Arcade': 116, 'Replay Value': 116, 'Online Co-Op': 97, '4 Player Local': 97, 'Family Friendly': 90, 'Controller': 89, 'Singleplayer': 71, 'Colorful': 65, 'Action': 64, 'Fast-Paced': 63, 'Co-op': 38, 'Adventure': 24, 'Touch-Friendly': 21}"
SteamVR,250820,Valve,Devolver Digital,11386,1430,"500,000 .. 1,000,000",13806,961,4390,580,0,0,0,0,,"{'VR': 125, 'Software': 35, 'Psychological Horror': 22, 'Anime': 14, 'Free to Play': 13, 'Hentai': 13, 'Simulation': 10, 'Beautiful': 9, 'Horror': 8, 'Memes': 7, 'Sexual Content': 7, 'LGBTQ+': 6, 'Nudity': 6}"
Dragon Age: Origins,17450,BioWare,Electronic Arts,8373,698,"500,000 .. 1,000,000",1196,193,583,193,499,1999,75,140,RPG,"{'RPG': 1042, 'Fantasy': 596, 'Story Rich': 526, 'Singleplayer': 441, 'Multiple Endings': 434, 'Choices Matter': 338, 'Adventure': 337, 'Character Customization': 318, 'Real-Time with Pause': 305, 'Atmospheric': 294, 'Dark Fantasy': 278, 'Party-Based RPG': 264, 'Tactical': 263, 'Open World': 245, 'Romance': 243, 'Dragons': 227, 'Third Person': 188, 'Action': 167, 'Female Protagonist': 167, 'Loot': 141}"
Euro Truck Simulator,232010,SCS Software,SCS Software,4659,1072,"1,000,000 .. 2,000,000",130,0,93,0,499,499,0,15,"Indie, Simulation","{'Simulation': 383, 'Automobile Sim': 375, 'Driving': 248, 'Open World': 187, 'Singleplayer': 167, 'Multiplayer': 159, 'Realistic': 124, 'Indie': 107, 'First-Person': 105, 'Relaxing': 104, 'TrackIR': 68, 'Moddable': 41, 'Adventure': 39, 'Third Person': 33, 'Management': 27, 'Exploration': 26, 'Atmospheric': 25, 'Sandbox': 25, 'Action': 20, 'Online Co-Op': 13}"
Champions Online,9880,Cryptic Studios,Perfect World Entertainment,2488,1017,"500,000 .. 1,000,000",346,0,46,0,0,0,0,48,"Free to Play, Massively Multiplayer, RPG","{'Free to Play': 222, 'Superhero': 145, 'Massively Multiplayer': 139, 'RPG': 125, 'Character Customization': 120, 'MMORPG': 115, 'Open World': 78, 'Multiplayer': 69, 'Action': 67, 'Third Person': 51, 'Co-op': 37, 'Adventure': 32, 'Comic Book': 21, 'Action RPG': 20, 'Sci-fi': 18, 'Singleplayer': 17, 'Online Co-Op': 16, 'PvP': 15, 'Controller': 14, 'FPS': 12}"
RuneScape ,1343400,Jagex,Jagex,10149,1153,"500,000 .. 1,000,000",2879,1836,75,1878,0,0,0,4403,"Free to Play, Massively Multiplayer, RPG","{'Massively Multiplayer': 252, 'RPG': 232, 'MMORPG': 222, 'Open World': 221, 'Free to Play': 203, 'Fantasy': 170, 'Story Rich': 162, 'Multiplayer': 146, 'Adventure': 136, 'Character Customization': 133, 'Lore-Rich': 132, 'PvE': 130, 'PvP': 114, 'Classic': 111, 'Cult Classic': 94, 'Great Soundtrack': 79, 'Point & Click': 78, 'Casual': 58, 'Exploration': 43, 'Action': 14}"
LET IT DIE,794600,"GRASSHOPPER MANUFACTURE INC., SUPERTRICK  GAMES,Inc.",GungHo Online Entertainment America,2906,1147,"500,000 .. 1,000,000",471,0,301,0,0,0,0,133,"Action, Free to Play","{'Free to Play': 266, 'Action': 152, 'Gore': 127, 'Sexual Content': 114, 'Nudity': 108, 'Multiplayer': 106, 'Souls-like': 105, 'Rogue-like': 101, 'Violent': 90, 'Singleplayer': 88, 'Hack and Slash': 75, 'Third Person': 68, 'Difficult': 62, 'Great Soundtrack': 57, 'Dark Comedy': 55, 'Blood': 54, 'Cyberpunk': 50, 'Asynchronous Multiplayer': 49, 'Surreal': 48, 'Funny': 47}"
Phantasy Star Online 2,1056640,SEGA,SEGA,7437,1334,"500,000 .. 1,000,000",225,0,104,0,0,0,0,3303,"Action, Free to Play, Massively Multiplayer, RPG","{'Free to Play': 232, 'Anime': 178, 'MMORPG': 178, 'Action': 172, 'RPG': 168, 'Multiplayer': 156, 'Character Customization': 143, 'Online Co-Op': 131, 'JRPG': 123, 'Sci-fi': 117, 'Massively Multiplayer': 113, 'Action RPG': 110, 'Fantasy': 101, 'Mechs': 91, 'Cute': 89, 'Co-op': 87, 'Great Soundtrack': 71, 'Farming Sim': 58, 'Memes': 29, 'Dating Sim': 27}"
Prismata,490220,Lunarch Studios,Lunarch Studios,892,182,"500,000 .. 1,000,000",444,0,435,0,0,0,0,11,"Free to Play, Indie, Simulation, Strategy, Early Access","{'Early Access': 1560, 'Strategy': 68, 'Indie': 58, 'Card Battler': 54, 'Card Game': 54, 'Free to Play': 53, 'Deckbuilding': 52, 'Simulation': 38, 'Turn-Based': 29, 'Sci-fi': 27, 'Multiplayer': 25, 'Competitive': 25, 'Singleplayer': 22, 'Puzzle': 20, 'Robots': 16, 'Turn-Based Tactics': 16, 'Turn-Based Strategy': 15, 'Chess': 15, 'Replay Value': 15, 'Touch-Friendly': 14}"
SPORE Creepy & Cute Parts Pack,17440,Maxis™,Electronic Arts,950,138,"500,000 .. 1,000,000",201,0,120,0,1999,1999,0,62,Simulation,"{'Simulation': 112, 'Adventure': 50, 'Singleplayer': 50, 'Open World': 49, 'Funny': 45, 'God Game': 44, 'Sandbox': 40, 'Strategy': 35, 'Cute': 34, 'Aliens': 26, 'Character Customization': 25, 'Sci-fi': 20, 'Multiplayer': 9, 'Space': 8, 'Action': 7, 'RPG': 6, 'Family Friendly': 5}"
Beholder,475550,Warm Lamp Games,Alawar Premium,15036,1480,"500,000 .. 1,000,000",270,67,230,90,999,999,0,152,"Adventure, Indie, Strategy","{'Political Sim': 484, 'Strategy': 473, 'Dystopian ': 468, 'Simulation': 468, 'Choices Matter': 467, 'Singleplayer': 452, 'Atmospheric': 451, 'Dark': 449, 'Story Rich': 445, 'Political': 442, 'Multiple Endings': 440, 'Great Soundtrack': 434, 'Dark Humor': 434, '3D': 429, 'Point & Click': 428, 'Indie': 425, 'Adventure': 238, '2D': 191, 'RPG': 154, 'Violent': 118}"
